1559595969370,66.23,83.05
1559595969445,66.23,86.82
1559595969519,66.23,87.40
1559595969601,66.23,85.95
1559595969684,66.23,86.53
1559595969757,66.23,85.95
1559595969829,66.23,86.82
1559595969902,66.23,87.11
1559595969984,66.23,87.69
1559595970059,66.23,87.69
1559595970135,66.23,87.11
1559595970205,66.23,86.24
1559595970279,66.23,87.11
1559595970350,66.23,85.95
1559595970424,66.23,86.82
1559595970498,66.23,86.53
1559595970578,66.23,86.53
1559595970649,66.23,87.40
1559595970730,66.23,87.11
1559595970806,66.23,86.82
1559595970891,66.23,86.53
1559595970965,66.23,86.24
1559595971038,66.23,87.69
1559595971113,66.23,86.24
1559595971185,21.79,87.11
1559595971258,21.79,86.82
1559595971332,21.79,86.82
1559595971406,21.79,85.95
1559595971477,21.79,86.82
1559595971549,21.79,87.11
1559595971624,21.79,86.82
1559595971698,21.79,87.40
1559595971773,21.79,87.11
1559595971846,21.79,87.11
1559595971917,21.79,86.53
1559595971990,21.79,86.24
1559595972063,68.42,83.34
1559595972135,68.42,86.24
1559595972216,68.42,86.53
1559595972288,68.42,85.66
1559595972363,68.42,87.40
1559595972434,68.42,87.11
1559595972505,68.42,87.11
1559595972578,68.42,87.40
1559595972650,68.42,87.11
1559595972721,68.42,86.53
1559595972794,68.42,86.24
1559595972868,68.42,86.53
1559595972940,68.34,82.76
1559595973006,68.34,86.53
1559595973077,68.34,87.11
1559595973152,68.34,85.66
1559595973226,68.34,86.53
1559595973298,68.34,86.82
1559595973370,68.34,87.40
1559595973442,68.34,87.11
1559595973517,68.34,87.40
1559595973589,68.34,86.82
1559595973671,68.34,86.82
1559595973743,68.34,86.53
1559595973819,68.57,87.11
1559595973891,68.57,87.40
1559595973967,68.57,86.24
1559595974053,68.57,86.53
1559595974123,68.57,86.24
1559595974189,68.57,87.11
1559595974262,68.57,86.24
1559595974339,68.57,87.11
1559595974413,68.57,86.53
1559595974485,68.57,86.24
1559595974569,68.57,86.24
1559595974645,72.73,82.47
1559595974717,72.73,87.11
1559595974790,72.73,86.82
1559595974865,72.73,86.53
1559595974939,72.73,86.82
1559595975013,72.73,87.11
1559595975114,72.73,86.82
1559595975188,72.73,86.24
1559595975265,72.73,86.82
1559595975348,72.73,87.11
1559595975422,72.73,86.82
1559595975494,70.26,82.47
1559595975572,70.26,86.24
1559595975645,70.26,85.66
1559595975726,70.26,86.24
1559595975800,70.26,87.40
1559595975873,70.26,87.11
1559595975946,70.26,86.24
1559595976020,70.26,87.11
1559595976091,70.26,87.11
1559595976169,70.26,87.40
1559595976246,70.26,86.53
1559595976318,72.90,82.76
1559595976391,72.90,86.82
1559595976465,72.90,86.24
1559595976547,72.90,86.53
1559595976631,72.90,86.24
1559595976701,72.90,86.24
1559595976789,72.90,87.11
1559595976861,72.90,87.69
1559595976935,72.90,87.11
1559595977005,72.90,85.66
1559595977077,72.90,87.69
1559595977151,72.90,87.11
1559595977223,72.90,86.53
1559595977293,72.90,87.11
1559595977364,72.90,85.95
1559595977437,72.90,87.11
1559595977510,72.90,86.53
1559595977583,72.90,87.11
1559595977656,72.90,87.11
1559595977730,72.90,87.11
1559595977794,72.90,86.82
1559595977868,72.90,86.53
1559595977939,72.90,87.11
1559595978029,72.90,86.82
1559595978101,72.90,86.24
1559595978178,72.90,87.11
1559595978251,72.90,87.40
1559595978331,72.90,86.82
1559595978407,72.90,86.24
1559595978489,72.90,86.82
1559595978563,72.90,87.11
1559595978630,25.88,83.05
1559595978716,25.88,87.11
1559595978800,25.88,86.24
1559595978872,25.88,86.24
1559595978944,25.88,86.82
1559595979024,25.88,87.40
1559595979096,25.88,86.53
1559595979175,25.88,86.53
1559595979259,25.88,86.24
1559595979333,25.88,87.69
1559595979413,78.02,83.05
1559595979486,78.02,86.53
1559595979561,78.02,87.11
1559595979634,78.02,85.95
1559595979712,78.02,86.24
1559595979784,78.02,87.40
1559595979855,78.02,86.53
1559595979930,78.02,86.82
1559595980005,78.02,86.82
1559595980080,78.02,86.24
1559595980175,79.16,82.76
1559595980244,79.16,86.82
1559595980325,79.16,87.11
1559595980399,79.16,86.24
1559595980480,79.16,86.82
1559595980553,79.16,87.40
1559595980627,79.16,87.11
1559595980699,79.16,87.40
1559595980781,79.16,87.40
1559595980854,79.16,87.40
1559595980927,78.53,82.76
1559595981000,78.53,87.40
1559595981071,78.53,86.82
1559595981144,78.53,86.24
1559595981218,78.53,86.82
1559595981297,78.53,86.82
1559595981371,78.53,87.11
1559595981448,78.53,85.95
1559595981512,78.53,87.11
1559595981593,78.53,86.24
1559595981666,78.53,86.24
1559595981738,78.53,86.82
1559595981809,78.53,87.69
1559595981888,78.53,85.95
1559595981961,78.53,85.95
1559595982040,78.53,85.66
1559595982113,78.53,87.40
1559595982186,78.53,86.24
1559595982260,78.53,86.24
1559595982331,78.53,86.82
1559595982419,78.53,87.40
1559595982493,78.53,86.82
1559595982566,78.53,86.53
1559595982638,78.53,86.82
1559595982708,78.53,87.11
1559595982778,78.53,87.11
1559595982852,78.53,87.11
1559595982930,78.53,85.95
1559595983003,78.53,86.53
1559595983077,78.53,86.82
1559595983150,78.53,87.40
1559595983224,78.53,86.53
1559595983294,78.53,86.53
1559595983368,78.53,87.40
1559595983440,78.53,86.24
1559595983512,78.53,86.82
1559595983586,78.53,83.05
1559595983660,78.53,86.24
1559595983732,78.53,86.82
1559595983816,78.53,87.11
1559595983889,78.53,86.24
1559595983962,78.53,86.53
1559595984029,78.53,86.82
1559595984102,78.53,86.82
1559595984175,78.53,87.40
1559595984248,78.53,87.40
1559595984322,78.53,86.24
1559595984397,78.53,86.82
1559595984470,78.53,85.08
1559595984545,78.53,88.85
1559595984640,78.53,87.11
1559595984717,78.53,86.24
1559595984798,78.53,86.82
1559595984870,78.53,86.82
1559595984944,78.53,86.53
1559595985016,78.53,87.11
1559595985087,78.53,86.82
1559595985162,78.53,86.53
1559595985236,78.53,87.11
1559595985309,71.51,82.76
1559595985381,71.51,86.24
1559595985454,71.51,87.11
1559595985521,71.51,86.24
1559595985591,71.51,86.82
1559595985673,71.51,87.40
1559595985754,71.51,87.11
1559595985829,71.51,86.82
1559595985896,71.51,86.82
1559595985970,71.51,86.82
1559595986043,71.51,86.53
1559595986116,71.51,87.11
1559595986188,68.26,83.05
1559595986261,68.26,86.82
1559595986336,68.26,85.95
1559595986408,68.26,86.24
1559595986479,68.26,87.11
1559595986561,68.26,86.24
1559595986637,68.26,86.82
1559595986707,68.26,87.11
1559595986781,68.26,86.24
1559595986854,68.26,86.53
1559595986927,68.26,87.11
1559595987002,68.26,84.50
1559595987085,68.26,86.53
1559595987157,68.26,86.24
1559595987238,68.26,86.53
1559595987309,68.26,85.95
1559595987394,68.26,86.82
1559595987466,68.26,86.24
1559595987539,68.26,86.24
1559595987614,68.26,87.11
1559595987687,68.26,87.40
1559595987760,68.26,86.24
1559595987843,68.26,87.69
1559595987921,68.26,87.11
1559595988006,68.26,86.53
1559595988081,68.26,87.40
1559595988153,68.26,86.24
1559595988226,68.26,87.11
1559595988300,68.26,86.24
1559595988375,68.26,86.53
1559595988457,68.26,87.11
1559595988531,68.26,86.53
1559595988617,68.26,86.82
1559595988692,68.26,87.40
1559595988766,68.26,87.11
1559595988838,68.26,85.95
1559595988930,68.26,86.24
1559595989011,68.26,86.82
1559595989086,68.26,86.24
1559595989159,68.26,87.11
1559595989235,68.26,86.53
1559595989310,68.26,86.82
1559595989384,68.26,87.11
1559595989456,68.26,86.82
1559595989530,68.26,83.05
1559595989604,68.26,87.11
1559595989685,68.26,86.82
1559595989752,68.26,85.08
1559595989825,68.26,86.82
1559595989900,68.26,86.82
1559595989973,68.26,86.53
1559595990048,68.26,86.82
1559595990115,68.26,86.24
1559595990189,68.26,87.40
1559595990263,68.26,86.82
1559595990338,68.26,86.82
1559595990410,68.26,86.24
1559595990489,68.26,86.82
1559595990563,68.26,87.40
1559595990638,68.26,86.24
1559595990719,68.26,86.53
1559595990793,68.26,86.53
1559595990860,68.26,87.11
1559595990934,68.26,86.53
1559595991008,68.26,87.11
1559595991082,68.26,87.40
1559595991156,68.26,86.24
1559595991230,68.26,86.82
1559595991303,68.26,87.69
1559595991380,68.26,83.05
1559595991465,68.26,87.11
1559595991544,68.26,86.82
1559595991627,68.26,86.82
1559595991697,68.26,86.53
1559595991782,68.26,86.82
1559595991855,68.26,86.24
1559595991928,68.26,86.82
1559595992004,68.26,87.40
1559595992086,68.26,86.53
1559595992180,68.26,86.82
1559595992252,68.26,86.53
1559595992324,63.22,82.76
1559595992407,63.22,87.11
1559595992482,63.22,86.53
1559595992563,63.22,87.11
1559595992648,63.22,87.11
1559595992724,63.22,87.40
1559595992801,63.22,87.69
1559595992872,63.22,86.82
1559595992946,63.22,86.53
1559595993020,63.22,87.11
1559595993104,63.22,87.11
1559595993171,63.22,87.11
1559595993245,63.22,87.11
1559595993320,63.22,87.40
1559595993392,63.22,86.82
1559595993476,63.22,86.82
1559595993551,63.22,87.11
1559595993623,63.22,86.53
1559595993709,63.22,86.82
1559595993786,63.22,87.11
1559595993860,63.22,87.11
1559595993937,63.22,87.11
1559595994003,63.22,86.82
1559595994083,63.22,87.11
1559595994177,63.22,86.82
1559595994256,63.22,86.82
1559595994335,63.22,87.40
1559595994403,63.22,86.82
1559595994479,63.22,86.82
1559595994562,63.22,87.11
1559595994635,63.22,87.11
1559595994710,25.18,86.82
1559595994781,25.18,87.40
1559595994858,25.18,86.24
1559595994932,25.18,86.53
1559595995013,25.18,87.40
1559595995094,25.18,86.53
1559595995170,25.18,87.11
1559595995246,25.18,87.11
1559595995327,25.18,86.53
1559595995412,25.18,87.11
1559595995491,25.18,87.11
1559595995567,25.18,87.11
1559595995643,25.18,86.24
1559595995721,25.18,86.82
1559595995803,25.18,87.11
1559595995886,25.18,87.69
1559595995957,25.18,86.82
1559595996033,25.18,87.11
1559595996107,25.18,87.11
1559595996180,25.18,87.40
1559595996255,25.18,86.24
1559595996330,25.18,86.24
1559595996403,25.18,86.82
1559595996487,25.18,86.82
1559595996569,25.18,87.11
1559595996651,25.18,86.82
1559595996729,25.18,86.82
1559595996813,25.18,86.53
1559595996890,25.18,87.11
1559595996966,26.62,83.05
1559595997046,26.62,87.11
1559595997124,26.62,85.95
1559595997199,26.62,86.24
1559595997272,26.62,86.82
1559595997346,26.62,86.82
1559595997429,26.62,86.82
1559595997504,26.62,87.11
1559595997578,26.62,86.82
1559595997653,26.62,86.82
1559595997723,26.62,86.24
1559595997798,26.62,87.69
1559595997873,26.62,87.11
1559595997948,26.62,86.24
1559595998025,26.62,86.53
1559595998109,26.62,86.53
1559595998174,26.62,87.11
1559595998251,26.62,87.11
1559595998324,26.62,87.11
1559595998433,26.62,87.11
1559595998507,26.62,86.82
1559595998578,26.62,86.82
1559595998661,26.62,87.40
1559595998735,26.62,87.11
1559595998812,26.62,86.82
1559595998885,26.62,86.24
1559595998960,26.62,87.11
1559595999038,26.62,86.82
1559595999113,26.62,86.24
1559595999189,26.62,86.24
1559595999259,26.62,86.82
1559595999346,26.62,86.82
1559595999419,26.62,86.82
1559595999495,26.62,87.11
1559595999572,26.62,86.82
1559595999644,26.62,87.11
1559595999718,26.62,87.40
1559595999812,26.62,86.24
1559595999896,26.62,87.11
1559595999985,26.62,87.40
1559596000067,26.62,87.11
1559596000139,26.62,87.11
1559596000217,26.62,86.53
1559596000291,26.62,86.24
1559596000367,26.62,87.40
1559596000443,26.62,87.11
1559596000518,26.62,86.82
1559596000592,26.62,85.66
1559596000677,26.62,85.95
1559596000755,26.62,86.82
1559596000839,26.62,87.40
1559596000920,26.62,87.11
1559596001002,26.62,87.11
1559596001087,26.62,86.53
1559596001165,26.62,83.05
1559596001239,26.62,86.82
1559596001317,26.62,86.82
1559596001425,26.62,86.53
1559596001493,26.62,87.69
1559596001569,26.62,87.11
1559596001637,26.62,87.11
1559596001712,26.62,86.82
1559596001786,26.62,86.53
1559596001861,26.62,87.40
1559596001950,26.62,85.95
1559596002035,26.62,86.53
1559596002117,26.62,87.11
1559596002192,26.62,86.82
1559596002268,26.62,85.95
1559596002348,26.62,86.24
1559596002422,26.62,86.82
1559596002496,26.62,86.82
1559596002573,26.62,86.53
1559596002647,26.62,86.82
1559596002725,26.62,86.82
1559596002793,26.62,87.11
1559596002869,35.17,83.05
1559596002945,35.17,86.82
1559596003015,35.17,87.69
1559596003105,35.17,87.11
1559596005718,35.17,87.40
1559596005794,35.17,87.11
1559596005867,35.17,86.82
1559596005942,35.17,86.82
1559596006018,35.17,86.82
1559596006093,35.17,86.82
1559596006170,35.17,86.53
1559596006245,35.17,86.82
1559596006329,35.17,86.82
1559596006407,35.17,86.82
1559596006474,35.17,85.95
1559596006550,35.17,86.82
1559596006627,35.17,86.24
1559596006697,35.17,86.82
1559596006770,35.17,82.76
1559596006847,35.17,87.11
1559596006924,35.17,87.11
1559596007003,35.17,86.82
1559596007079,35.17,86.82
1559596007156,35.17,86.82
1559596007233,35.17,87.40
1559596007311,35.17,86.82
1559596007389,35.17,86.53
1559596007465,35.17,87.11
1559596007541,35.17,86.82
1559596007615,35.17,86.82
1559596007691,35.17,86.24
1559596007760,35.17,86.82
1559596007835,35.17,87.69
1559596007909,35.17,86.24
1559596007984,35.17,87.11
1559596008061,35.17,86.82
1559596008130,35.17,87.11
1559596008205,35.17,85.08
1559596008290,35.17,87.11
1559596008372,35.17,85.66
1559596008446,35.17,86.53
1559596008535,35.17,86.24
1559596008619,35.17,86.82
1559596008697,35.17,87.11
1559596008778,35.17,87.11
1559596008856,35.17,86.82
1559596008972,35.17,86.82
1559596009047,35.17,85.95
1559596009133,35.17,87.40
1559596009208,35.17,86.82
1559596009299,35.17,86.24
1559596009374,35.17,86.82
1559596009452,35.17,87.11
1559596009531,35.17,87.11
1559596009600,35.17,86.82
1559596009674,35.17,87.11
1559596009751,35.17,87.40
1559596009838,35.17,86.24
1559596009914,35.17,86.82
1559596009993,35.17,86.82
1559596010079,35.17,86.24
1559596010153,35.17,87.40
1559596010238,35.17,87.40
1559596010305,35.17,87.40
1559596010380,35.17,86.24
1559596010456,35.17,87.40
1559596010538,35.17,86.53
1559596010612,35.17,86.82
1559596010692,70.42,85.95
1559596010769,70.42,86.82
1559596010848,70.42,86.24
1559596010924,70.42,86.24
1559596010999,70.42,86.53
1559596011078,70.42,86.82
1559596011154,70.42,87.11
1559596011231,70.42,87.40
1559596011310,70.42,87.40
1559596011386,70.42,87.40
1559596011462,70.42,83.05
1559596011539,70.42,87.40
1559596011620,70.42,87.11
1559596011709,70.42,86.53
1559596011783,70.42,86.82
1559596011868,70.42,86.82
1559596011944,70.42,86.82
1559596012018,70.42,87.11
1559596012095,70.42,86.82
1559596012183,70.42,87.40
1559596012256,70.42,86.24
1559596012332,70.42,87.11
1559596012409,70.42,86.82
1559596012487,70.42,86.82
1559596012576,70.42,87.11
1559596012663,70.42,86.82
1559596012738,70.42,86.82
1559596012814,70.42,86.82
1559596012889,70.42,87.11
1559596012965,70.42,86.82
1559596013040,25.49,83.05
1559596013119,25.49,87.11
1559596013196,25.49,86.82
1559596013273,25.49,86.82
1559596013349,25.49,86.82
1559596013424,25.49,86.24
1559596013497,25.49,86.24
1559596013575,25.49,86.53
1559596013658,25.49,87.11
1559596013735,25.49,86.82
1559596013821,78.02,82.76
1559596013896,78.02,87.11
1559596013976,78.02,87.11
1559596014050,78.02,86.53
1559596014133,78.02,87.11
1559596014211,78.02,87.69
1559596014287,78.02,86.82
1559596014372,78.02,86.53
1559596014452,78.02,87.69
1559596014536,82.76,83.92
1559596014640,82.76,87.11
1559596014735,82.76,86.82
1559596014813,82.76,86.82
1559596014890,82.76,87.11
1559596014971,82.76,87.11
1559596015056,82.76,87.11
1559596015144,82.76,86.24
1559596015221,82.76,86.82
1559596015295,82.76,86.82
1559596015374,82.76,87.11
1559596015450,82.76,87.11
1559596015525,82.76,85.66
1559596015602,82.76,87.40
1559596015677,82.76,86.82
1559596015745,82.76,86.82
1559596015819,82.76,86.82
1559596015898,82.76,86.82
1559596015975,82.76,86.53
1559596016051,39.60,83.05
1559596016128,39.60,86.82
1559596016203,39.60,86.24
1559596016280,39.60,86.53
1559596016354,39.60,86.82
1559596016430,39.60,86.82
1559596016506,39.60,87.11
1559596016584,39.60,86.82
1559596016661,39.60,87.11
1559596016737,39.60,87.11
1559596016818,39.60,86.82
1559596016889,39.60,87.69
1559596016961,39.60,87.40
1559596017038,39.60,87.11
1559596017118,39.60,85.95
1559596017198,39.60,86.82
1559596017284,39.60,87.11
1559596017364,39.60,87.11
1559596017439,39.60,87.69
1559596017516,39.60,87.40
1559596017601,39.60,86.82
1559596017679,39.60,87.40
1559596017755,39.60,86.82
1559596017829,39.60,87.11
1559596017905,39.60,86.82
1559596017983,39.60,86.82
1559596018052,39.60,87.11
1559596018130,39.60,87.40
1559596018219,39.60,87.40
1559596018296,39.60,87.40
1559596018375,39.60,87.11
1559596018454,39.60,86.24
1559596018527,39.60,86.53
1559596018602,39.60,87.40
1559596018673,39.60,87.11
1559596018751,39.60,86.24
1559596018828,39.60,86.82
1559596018904,39.60,87.11
1559596018984,39.60,86.82
1559596019062,39.60,86.82
1559596019141,39.60,87.11
1559596019219,39.60,86.53
1559596019286,39.60,87.69
1559596019364,39.60,87.40
1559596019441,39.60,86.82
1559596019519,39.60,87.11
1559596019596,39.60,86.53
1559596019664,39.60,87.11
1559596019741,39.60,86.82
1559596019816,39.60,87.11
1559596019890,39.60,87.40
1559596019969,39.60,86.82
1559596020053,39.60,87.11
1559596020130,39.60,83.05
1559596020213,39.60,86.82
1559596020302,39.60,86.82
1559596020385,39.60,87.11
1559596020457,39.60,86.53
1559596020541,39.60,86.53
1559596020623,39.60,87.11
1559596020697,39.60,86.82
1559596020774,39.60,87.40
1559596020849,39.60,87.11
1559596020922,39.60,87.40
1559596021006,39.60,87.69
1559596021091,39.60,86.24
1559596021162,39.60,87.11
1559596021247,39.60,87.11
1559596021322,39.60,86.53
1559596021401,39.60,86.82
1559596021479,39.60,86.82
1559596021562,39.60,86.24
1559596021636,39.60,87.11
1559596021713,39.60,86.82
1559596021787,39.60,87.40
1559596021865,39.60,87.69
1559596021938,39.60,86.53
1559596022012,39.60,87.11
1559596022090,39.60,87.11
1559596022164,39.60,86.82
1559596022240,39.60,86.53
1559596022319,39.60,87.11
1559596022397,39.60,86.53
1559596022472,39.60,87.40
1559596022547,39.60,87.11
1559596022622,39.60,87.11
1559596022711,39.60,87.40
1559596022780,39.60,87.69
1559596022866,39.60,86.53
1559596022941,39.60,87.40
1559596023022,39.60,87.11
1559596023112,39.60,87.40
1559596023182,39.60,87.11
1559596023254,39.60,86.24
1559596023342,39.60,86.82
1559596023426,39.60,86.82
1559596023504,39.60,87.11
1559596023581,39.60,87.11
1559596023656,39.60,86.82
1559596023734,39.60,86.82
1559596023809,39.60,87.11
1559596023886,39.60,86.82
1559596023963,39.60,87.11
1559596024029,39.60,87.11
1559596024109,39.60,87.11
1559596024185,39.60,86.82
1559596024262,39.60,86.82
1559596024337,39.60,86.82
1559596024410,39.60,87.69
1559596024488,39.60,86.82
1559596024561,39.60,86.53
1559596024645,39.60,86.82
1559596024728,39.60,87.11
1559596024805,39.60,86.24
1559596024880,39.60,86.82
1559596024956,39.60,87.40
1559596025023,39.60,86.82
1559596025101,39.60,87.11
1559596025176,39.60,87.98
1559596025252,39.60,86.82
1559596025329,39.60,86.53
1559596025408,39.60,87.11
1559596025483,39.60,87.40
1559596025561,39.60,86.82
1559596025628,39.60,87.11
1559596025702,39.60,87.40
1559596025779,39.60,87.69
1559596025855,39.60,86.82
1559596025939,39.60,86.53
1559596026016,39.60,82.76
1559596026093,39.60,86.82
1559596026163,39.60,87.40
1559596026245,39.60,86.24
1559596026328,39.60,86.53
1559596026405,39.60,87.11
1559596026481,39.60,87.40
1559596026557,39.60,86.82
1559596026631,39.60,87.69
1559596026716,39.60,87.69
1559596026792,77.32,82.76
1559596026863,77.32,87.69
1559596026953,77.32,87.11
1559596027042,77.32,86.24
1559596027114,77.32,87.40
1559596027199,77.32,87.40
1559596027275,77.32,87.11
1559596027353,77.32,87.11
1559596027429,77.32,87.11
1559596027504,84.15,82.76
1559596027585,84.15,87.40
1559596027658,84.15,86.53
1559596027732,84.15,86.82
1559596027810,84.15,86.82
1559596027892,84.15,86.82
1559596027968,84.15,87.40
1559596028055,84.15,87.11
1559596028124,84.15,87.11
1559596028199,84.15,87.40
1559596028278,84.15,87.40
1559596028355,84.15,86.82
1559596028432,84.15,87.11
1559596028518,84.15,87.11
1559596028590,84.15,86.24
1559596028665,84.15,87.40
1559596028749,84.15,87.40
1559596028819,84.15,86.53
1559596028899,84.15,87.69
1559596028985,40.54,83.05
1559596029058,40.54,87.40
1559596029134,40.54,87.11
1559596029210,40.54,87.11
1559596029288,40.54,87.40
1559596029363,40.54,87.40
1559596029441,40.54,87.11
1559596029519,40.54,87.11
1559596029594,40.54,86.53
1559596029672,40.54,87.11
1559596029748,40.54,87.40
1559596029825,71.43,83.92
1559596029899,71.43,86.82
1559596029976,71.43,87.11
1559596030051,71.43,86.82
1559596030124,71.43,87.11
1559596030201,71.43,87.11
1559596030279,71.43,86.82
1559596030355,71.43,86.82
1559596030433,71.43,86.82
1559596030511,71.43,87.40
1559596030594,71.43,87.98
